graph,order,size,time,iterations,error,technique,blocks,threads
"italy_osm","6686493","14027956","633.584","63","6.4566e-7","pagerankCuda","4096","64"
"italy_osm","6686493","14027956","1150.58","63","6.4566e-7","pagerankCuda","4096","128"
"italy_osm","6686493","14027956","2312.988","63","6.4566e-7","pagerankCuda","4096","256"
"italy_osm","6686493","14027956","5281.661","63","6.4566e-7","pagerankCuda","4096","512"
"italy_osm","6686493","14027956","7358.553","63","6.4566e-7","pagerankCuda","4096","1024"
"italy_osm","6686493","14027956","519.008","63","6.4566e-7","pagerankCuda","8192","32"
"italy_osm","6686493","14027956","559.716","63","6.4566e-7","pagerankCuda","8192","64"
"italy_osm","6686493","14027956","1076.06","63","6.4566e-7","pagerankCuda","8192","128"
"italy_osm","6686493","14027956","2248.036","63","6.4566e-7","pagerankCuda","8192","256"
"italy_osm","6686493","14027956","4977.656","63","6.4566e-7","pagerankCuda","8192","512"
"italy_osm","6686493","14027956","7286.648","63","6.4566e-7","pagerankCuda","8192","1024"
"italy_osm","6686493","14027956","486.746","63","6.4566e-7","pagerankCuda","16384","32"
"italy_osm","6686493","14027956","520.656","63","6.4566e-7","pagerankCuda","16384","64"
"italy_osm","6686493","14027956","1036.573","63","6.4566e-7","pagerankCuda","16384","128"
"italy_osm","6686493","14027956","2181.323","63","6.4566e-7","pagerankCuda","16384","256"
"italy_osm","6686493","14027956","4927.62","63","6.4566e-7","pagerankCuda","16384","512"
"italy_osm","6686493","14027956","7210.499","63","6.4566e-7","pagerankCuda","16384","1024"
"italy_osm","6686493","14027956","480.753","63","6.4566e-7","pagerankCuda","32768","32"
"italy_osm","6686493","14027956","525.042","63","6.4566e-7","pagerankCuda","32768","64"
"italy_osm","6686493","14027956","1029.248","63","6.4566e-7","pagerankCuda","32768","128"
"italy_osm","6686493","14027956","2164.162","63","6.4566e-7","pagerankCuda","32768","256"
"italy_osm","6686493","14027956","4911.514","63","6.4566e-7","pagerankCuda","32768","512"
"italy_osm","6686493","14027956","7158.623","63","6.4566e-7","pagerankCuda","32768","1024"
"great-britain_osm","7733822","16313034","76.912","0","0","pagerankNvgraph","0","0"
"great-britain_osm","7733822","16313034","711.377","67","1.6192e-7","pagerankCuda","1024","32"
"great-britain_osm","7733822","16313034","762.691","67","1.6192e-7","pagerankCuda","1024","64"
"great-britain_osm","7733822","16313034","1579.632","67","1.6192e-7","pagerankCuda","1024","128"
"great-britain_osm","7733822","16313034","3445.227","67","1.6192e-7","pagerankCuda","1024","256"
"great-britain_osm","7733822","16313034","6911.859","67","1.6192e-7","pagerankCuda","1024","512"
"great-britain_osm","7733822","16313034","9752.864","67","1.6192e-7","pagerankCuda","1024","1024"
"great-britain_osm","7733822","16313034","713.712","67","1.6192e-7","pagerankCuda","2048","32"
"great-britain_osm","7733822","16313034","770.956","67","1.6192e-7","pagerankCuda","2048","64"
"great-britain_osm","7733822","16313034","1594.779","67","1.6192e-7","pagerankCuda","2048","128"
"great-britain_osm","7733822","16313034","3038.155","67","1.6192e-7","pagerankCuda","2048","256"
"great-britain_osm","7733822","16313034","6461.416","67","1.6192e-7","pagerankCuda","2048","512"
"great-britain_osm","7733822","16313034","9094.536","67","1.6192e-7","pagerankCuda","2048","1024"
"great-britain_osm","7733822","16313034","718.67","67","1.6192e-7","pagerankCuda","4096","32"
"great-britain_osm","7733822","16313034","775.897","67","1.6192e-7","pagerankCuda","4096","64"
"great-britain_osm","7733822","16313034","1409.691","67","1.6192e-7","pagerankCuda","4096","128"
"great-britain_osm","7733822","16313034","2834.446","67","1.6192e-7","pagerankCuda","4096","256"
"great-britain_osm","7733822","16313034","6489.865","67","1.6192e-7","pagerankCuda","4096","512"
"great-britain_osm","7733822","16313034","9044.315","67","1.6192e-7","pagerankCuda","4096","1024"
"great-britain_osm","7733822","16313034","636.436","67","1.6192e-7","pagerankCuda","8192","32"
"great-britain_osm","7733822","16313034","686.489","67","1.6192e-7","pagerankCuda","8192","64"
"great-britain_osm","7733822","16313034","1318.852","67","1.6192e-7","pagerankCuda","8192","128"
"great-britain_osm","7733822","16313034","2832.54","67","1.6192e-7","pagerankCuda","8192","256"
"great-britain_osm","7733822","16313034","6186.226","67","1.6192e-7","pagerankCuda","8192","512"
"great-britain_osm","7733822","16313034","8982.495","67","1.6192e-7","pagerankCuda","8192","1024"
"great-britain_osm","7733822","16313034","597.49","67","1.6192e-7","pagerankCuda","16384","32"
"great-britain_osm","7733822","16313034","639.855","67","1.6192e-7","pagerankCuda","16384","64"
"great-britain_osm","7733822","16313034","1313.746","67","1.6192e-7","pagerankCuda","16384","128"
"great-britain_osm","7733822","16313034","2732.123","67","1.6192e-7","pagerankCuda","16384","256"
"great-britain_osm","7733822","16313034","6004.21","67","1.6192e-7","pagerankCuda","16384","512"
"great-britain_osm","7733822","16313034","8895.867","67","1.6192e-7","pagerankCuda","16384","1024"
"great-britain_osm","7733822","16313034","598.334","67","1.6192e-7","pagerankCuda","32768","32"
"great-britain_osm","7733822","16313034","645.528","67","1.6192e-7","pagerankCuda","32768","64"
"great-britain_osm","7733822","16313034","1268.499","67","1.6192e-7","pagerankCuda","32768","128"
"great-britain_osm","7733822","16313034","2636.665","67","1.6192e-7","pagerankCuda","32768","256"
"great-britain_osm","7733822","16313034","5985.003","67","1.6192e-7","pagerankCuda","32768","512"
"great-britain_osm","7733822","16313034","8787.587","67","1.6192e-7","pagerankCuda","32768","1024"
"germany_osm","11548845","24738362","114.457","0","0","pagerankNvgraph","0","0"
"germany_osm","11548845","24738362","1026.654","65","2.0171e-7","pagerankCuda","1024","32"
"germany_osm","11548845","24738362","1098.329","65","2.0171e-7","pagerankCuda","1024","64"
"germany_osm","11548845","24738362","2284.018","65","2.0171e-7","pagerankCuda","1024","128"
"germany_osm","11548845","24738362","4983.941","65","2.0171e-7","pagerankCuda","1024","256"
"germany_osm","11548845","24738362","10016.097","65","2.0171e-7","pagerankCuda","1024","512"
"germany_osm","11548845","24738362","14144.192","65","2.0171e-7","pagerankCuda","1024","1024"
"germany_osm","11548845","24738362","1028.845","65","2.0171e-7","pagerankCuda","2048","32"
"germany_osm","11548845","24738362","1112.689","65","2.0171e-7","pagerankCuda","2048","64"
"germany_osm","11548845","24738362","2305.154","65","2.0171e-7","pagerankCuda","2048","128"
"germany_osm","11548845","24738362","4411.624","65","2.0171e-7","pagerankCuda","2048","256"
"germany_osm","11548845","24738362","9355.501","65","2.0171e-7","pagerankCuda","2048","512"
"germany_osm","11548845","24738362","13201.362","65","2.0171e-7","pagerankCuda","2048","1024"
"germany_osm","11548845","24738362","1035.847","65","2.0171e-7","pagerankCuda","4096","32"
"germany_osm","11548845","24738362","1118.928","65","2.0171e-7","pagerankCuda","4096","64"
"germany_osm","11548845","24738362","2048.026","65","2.0171e-7","pagerankCuda","4096","128"
"germany_osm","11548845","24738362","4101.847","65","2.0171e-7","pagerankCuda","4096","256"
"germany_osm","11548845","24738362","9398.609","65","2.0171e-7","pagerankCuda","4096","512"
"germany_osm","11548845","24738362","13130.713","65","2.0171e-7","pagerankCuda","4096","1024"
"germany_osm","11548845","24738362","916.224","65","2.0171e-7","pagerankCuda","8192","32"
"germany_osm","11548845","24738362","1001.331","65","2.0171e-7","pagerankCuda","8192","64"
"germany_osm","11548845","24738362","1906.968","65","2.0171e-7","pagerankCuda","8192","128"
"germany_osm","11548845","24738362","4099.944","65","2.0171e-7","pagerankCuda","8192","256"
"germany_osm","11548845","24738362","9420.282","65","2.0171e-7","pagerankCuda","8192","512"
"germany_osm","11548845","24738362","13069.682","65","2.0171e-7","pagerankCuda","8192","1024"
"germany_osm","11548845","24738362","873.19","65","2.0171e-7","pagerankCuda","16384","32"
"germany_osm","11548845","24738362","924.281","65","2.0171e-7","pagerankCuda","16384","64"
"germany_osm","11548845","24738362","1900.209","65","2.0171e-7","pagerankCuda","16384","128"
"germany_osm","11548845","24738362","4109.424","65","2.0171e-7","pagerankCuda","16384","256"
"germany_osm","11548845","24738362","8806.972","65","2.0171e-7","pagerankCuda","16384","512"
"germany_osm","11548845","24738362","12953.179","65","2.0171e-7","pagerankCuda","16384","1024"
"germany_osm","11548845","24738362","867.478","65","2.0171e-7","pagerankCuda","32768","32"
"germany_osm","11548845","24738362","925.49","65","2.0171e-7","pagerankCuda","32768","64"
"germany_osm","11548845","24738362","1894.29","65","2.0171e-7","pagerankCuda","32768","128"
"germany_osm","11548845","24738362","3914.043","65","2.0171e-7","pagerankCuda","32768","256"
"germany_osm","11548845","24738362","8716.267","65","2.0171e-7","pagerankCuda","32768","512"
"germany_osm","11548845","24738362","12926.239","65","2.0171e-7","pagerankCuda","32768","1024"
"asia_osm","11950757","25423206","108.556","0","0","pagerankNvgraph","0","0"
"asia_osm","11950757","25423206","1031.691","63","6.7836e-7","pagerankCuda","1024","32"
"asia_osm","11950757","25423206","1107.06","63","6.7836e-7","pagerankCuda","1024","64"
"asia_osm","11950757","25423206","2306.126","63","6.7836e-7","pagerankCuda","1024","128"
"asia_osm","11950757","25423206","5035.253","63","6.7836e-7","pagerankCuda","1024","256"
"asia_osm","11950757","25423206","10091.03","63","6.7836e-7","pagerankCuda","1024","512"
"asia_osm","11950757","25423206","14165.445","63","6.7836e-7","pagerankCuda","1024","1024"
"asia_osm","11950757","25423206","1036.478","63","6.7836e-7","pagerankCuda","2048","32"
"asia_osm","11950757","25423206","1119.25","63","6.7836e-7","pagerankCuda","2048","64"
"asia_osm","11950757","25423206","2324.166","63","6.7836e-7","pagerankCuda","2048","128"
"asia_osm","11950757","25423206","4453.358","63","6.7836e-7","pagerankCuda","2048","256"
"asia_osm","11950757","25423206","9422.653","63","6.7836e-7","pagerankCuda","2048","512"
"asia_osm","11950757","25423206","13233.989","63","6.7836e-7","pagerankCuda","2048","1024"
"asia_osm","11950757","25423206","1042.628","63","6.7836e-7","pagerankCuda","4096","32"
"asia_osm","11950757","25423206","1125.395","63","6.7836e-7","pagerankCuda","4096","64"
"asia_osm","11950757","25423206","2057.963","63","6.7836e-7","pagerankCuda","4096","128"
"asia_osm","11950757","25423206","4133.132","63","6.7836e-7","pagerankCuda","4096","256"
"asia_osm","11950757","25423206","9465.14","63","6.7836e-7","pagerankCuda","4096","512"
"asia_osm","11950757","25423206","13143.747","63","6.7836e-7","pagerankCuda","4096","1024"
"asia_osm","11950757","25423206","920.275","63","6.7836e-7","pagerankCuda","8192","32"
"asia_osm","11950757","25423206","1008.256","63","6.7836e-7","pagerankCuda","8192","64"
"asia_osm","11950757","25423206","1916.805","63","6.7836e-7","pagerankCuda","8192","128"
"asia_osm","11950757","25423206","4122.489","63","6.7836e-7","pagerankCuda","8192","256"
"asia_osm","11950757","25423206","9456.168","63","6.7836e-7","pagerankCuda","8192","512"
"asia_osm","11950757","25423206","13046.578","63","6.7836e-7","pagerankCuda","8192","1024"
"asia_osm","11950757","25423206","874.291","63","6.7836e-7","pagerankCuda","16384","32"
"asia_osm","11950757","25423206","925.288","63","6.7836e-7","pagerankCuda","16384","64"
"asia_osm","11950757","25423206","1902.684","63","6.7836e-7","pagerankCuda","16384","128"
"asia_osm","11950757","25423206","4063.873","63","6.7836e-7","pagerankCuda","16384","256"
"asia_osm","11950757","25423206","8801.226","63","6.7836e-7","pagerankCuda","16384","512"
"asia_osm","11950757","25423206","12936.271","63","6.7836e-7","pagerankCuda","16384","1024"
"asia_osm","11950757","25423206","874.888","63","6.7836e-7","pagerankCuda","32768","32"
"asia_osm","11950757","25423206","927.699","63","6.7836e-7","pagerankCuda","32768","64"
"asia_osm","11950757","25423206","1851.143","63","6.7836e-7","pagerankCuda","32768","128"
"asia_osm","11950757","25423206","3861.035","63","6.7836e-7","pagerankCuda","32768","256"
"asia_osm","11950757","25423206","8769.759","63","6.7836e-7","pagerankCuda","32768","512"
"asia_osm","11950757","25423206","12895.052","63","6.7836e-7","pagerankCuda","32768","1024"
